symbol,name,published_at,event_type,title,url,tags,source
SSE:601138,工业富联,2026-05-30,股东大会资料,工业富联:富士康工业互联网股份有限公司2025年年度股东会会议资料,https://data.eastmoney.com/notices/detail/601138/AN202605291823012767.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2026-05-21,调研活动,工业富联:富士康工业互联网股份有限公司投资者关系活动记录表20260520,https://data.eastmoney.com/notices/detail/601138/AN202605211822642700.html,investor_relations,eastmoney_notice
SSE:601138,工业富联,2026-05-20,召开股东大会通知,工业富联:富士康工业互联网股份有限公司关于召开2025年年度股东会的通知,https://data.eastmoney.com/notices/detail/601138/AN202605191822445096.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2026-05-19,调研活动,工业富联:富士康工业互联网股份有限公司投资者关系活动记录表-20260515-20260518,https://data.eastmoney.com/notices/detail/601138/AN202605191822440533.html,investor_relations,eastmoney_notice
SSE:601138,工业富联,2026-05-14,其他,工业富联:富士康工业互联网股份有限公司关于召开2026年第一季度业绩说明会的公告,https://data.eastmoney.com/notices/detail/601138/AN202605131822269432.html,investor_relations,eastmoney_notice
SSE:601138,工业富联,2026-04-29,董事会决议公告,工业富联:富士康工业互联网股份有限公司第三届董事会第三十二次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202604281821679646.html,,eastmoney_notice
SSE:601138,工业富联,2026-04-29,ESG公告,工业富联:富士康工业互联网股份有限公司2025年可持续发展报告摘要,https://data.eastmoney.com/notices/detail/601138/AN202604281821679620.html,,eastmoney_notice
SSE:601138,工业富联,2026-04-29,其他,工业富联:富士康工业互联网股份有限公司关于2026年度“提质增效重回报”行动方案的公告,https://data.eastmoney.com/notices/detail/601138/AN202604281821679610.html,,eastmoney_notice
SSE:601138,工业富联,2026-04-29,一季度报告全文,工业富联:富士康工业互联网股份有限公司2026年第一季度报告,https://data.eastmoney.com/notices/detail/601138/AN202604281821679602.html,earnings,eastmoney_notice
SSE:601138,工业富联,2026-04-29,ESG公告,工业富联:富士康工业互联网股份有限公司2025年可持续发展报告,https://data.eastmoney.com/notices/detail/601138/AN202604281821679600.html,,eastmoney_notice
SSE:601138,工业富联,2026-04-29,管理办法/制度,工业富联:富士康工业互联网股份有限公司董事、高级管理人员薪酬管理制度,https://data.eastmoney.com/notices/detail/601138/AN202604281821679601.html,,eastmoney_notice
SSE:601138,工业富联,2026-04-17,调研活动,工业富联:富士康工业互联网股份有限公司投资者关系活动记录表20260416,https://data.eastmoney.com/notices/detail/601138/AN202604171821292159.html,investor_relations,eastmoney_notice
SSE:601138,工业富联,2026-04-09,其他,工业富联:富士康工业互联网股份有限公司关于召开2025年年度业绩说明会的公告,https://data.eastmoney.com/notices/detail/601138/AN202604081821063138.html,investor_relations,eastmoney_notice
SSE:601138,工业富联,2026-03-31,股本变动,工业富联:富士康工业互联网股份有限公司关于股份回购实施结果暨股份变动的公告,https://data.eastmoney.com/notices/detail/601138/AN202603301820868331.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2026-03-11,其他,工业富联:富士康工业互联网股份有限公司董事会审计委员会对会计师事务所2025年度履职情况评估及履行监督职责情况的报告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464732.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,关联交易,工业富联:富士康工业互联网股份有限公司关于2026年度日常关联交易预计的公告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464730.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,内部控制报告,工业富联:富士康工业互联网股份有限公司2025年度内部控制评价报告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464728.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,议事规则/实施细则,工业富联:富士康工业互联网股份有限公司董事会薪酬与考核委员会议事规则,https://data.eastmoney.com/notices/detail/601138/AN202603101820464725.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,其他,工业富联:富士康工业互联网股份有限公司关于开展2026年度衍生性商品交易业务的公告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464711.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,审计报告,工业富联:富士康工业互联网股份有限公司2025年度财务报表及审计报告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464719.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,其他,工业富联:富士康工业互联网股份有限公司对会计师事务所2025年度审计履职情况的评估报告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464715.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,其他,工业富联:富士康工业互联网股份有限公司审计委员会2025年度履职情况报告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464727.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,保荐/核查意见,工业富联:富士康工业互联网股份有限公司控股股东及其他关联方占用资金情况专项报告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464709.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2026-03-11,独立董事述职报告,工业富联:富士康工业互联网股份有限公司2025年度独立董事述职报告(廖翠萍),https://data.eastmoney.com/notices/detail/601138/AN202603101820464714.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,审计机构变更,工业富联:富士康工业互联网股份有限公司关于续聘会计师事务所的公告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464718.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,审计报告,工业富联:富士康工业互联网股份有限公司2025年度内部控制审计报告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464733.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,保荐/核查意见,工业富联:富士康工业互联网股份有限公司2025年度募集资金存放、管理与使用情况专项报告及鉴证报告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464713.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,保荐/核查意见,工业富联:中国国际金融股份有限公司关于富士康工业互联网股份有限公司2025年度募集资金存放与使用情况的专项核查报告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464720.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,募集资金使用情况报告,工业富联:富士康工业互联网股份有限公司2025年年度募集资金存放与使用情况的专项报告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464717.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,年度报告摘要,工业富联:富士康工业互联网股份有限公司2025年年度报告摘要,https://data.eastmoney.com/notices/detail/601138/AN202603101820464722.html,earnings,eastmoney_notice
SSE:601138,工业富联,2026-03-11,分配预案,工业富联:富士康工业互联网股份有限公司关于公司2025年度利润分配方案的公告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464712.html,earnings,eastmoney_notice
SSE:601138,工业富联,2026-03-11,管理办法/制度,工业富联:富士康工业互联网股份有限公司衍生性商品交易业务管理制度,https://data.eastmoney.com/notices/detail/601138/AN202603101820464724.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,专项说明/独立意见,工业富联:富士康工业互联网股份有限公司董事会关于2025年度独立董事独立性自查情况的专项意见,https://data.eastmoney.com/notices/detail/601138/AN202603101820464729.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,其他,工业富联:富士康工业互联网股份有限公司2025年度董事会工作报告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464723.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,独立董事述职报告,工业富联:富士康工业互联网股份有限公司2025年度独立董事述职报告(李丹),https://data.eastmoney.com/notices/detail/601138/AN202603101820464716.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,独立董事述职报告,工业富联:富士康工业互联网股份有限公司2025年度独立董事述职报告(李昕),https://data.eastmoney.com/notices/detail/601138/AN202603101820464726.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,年度报告全文,工业富联:富士康工业互联网股份有限公司2025年年度报告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464731.html,earnings,eastmoney_notice
SSE:601138,工业富联,2026-03-11,其他,工业富联:富士康工业互联网股份有限公司关于开展外汇衍生品交易的可行性分析报告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464710.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-11,分配预案,工业富联:富士康工业互联网股份有限公司第三届董事会第三十一次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202603101820464721.html,,eastmoney_notice
SSE:601138,工业富联,2026-03-04,回购进展情况,工业富联:富士康工业互联网股份有限公司关于股份回购进展公告,https://data.eastmoney.com/notices/detail/601138/AN202603031820224213.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2026-02-04,回购进展情况,工业富联:富士康工业互联网股份有限公司关于股份回购进展公告,https://data.eastmoney.com/notices/detail/601138/AN202602031819616985.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2026-01-29,业绩预告,工业富联:富士康工业互联网股份有限公司2025年度业绩预增公告,https://data.eastmoney.com/notices/detail/601138/AN202601281818505588.html,,eastmoney_notice
SSE:601138,工业富联,2026-01-09,保荐/核查意见,工业富联:中国国际金融股份有限公司关于富士康工业互联网股份有限公司2025年半年度差异化分红事项的核查意见,https://data.eastmoney.com/notices/detail/601138/AN202601081816853946.html,earnings,eastmoney_notice
SSE:601138,工业富联,2026-01-09,其他,工业富联:富士康工业互联网股份有限公司关于全资附属公司境外中期票据计划更新上市的公告,https://data.eastmoney.com/notices/detail/601138/AN202601081816853947.html,,eastmoney_notice
SSE:601138,工业富联,2026-01-09,回购方案修订,工业富联:富士康工业互联网股份有限公司关于2025年半年度权益分派实施后调整回购价格上限的公告,https://data.eastmoney.com/notices/detail/601138/AN202601081816853945.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2026-01-09,分配方案实施,工业富联:富士康工业互联网股份有限公司2025年半年度权益分派实施公告,https://data.eastmoney.com/notices/detail/601138/AN202601081816853944.html,,eastmoney_notice
SSE:601138,工业富联,2026-01-07,股本变动,工业富联:富士康工业互联网股份有限公司关于2019年股票期权与限制性股票激励计划2025年第四季度自主行权结果暨股份变动的公告,https://data.eastmoney.com/notices/detail/601138/AN202601061816086829.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2026-01-05,回购进展情况,工业富联:富士康工业互联网股份有限公司关于股份回购进展公告,https://data.eastmoney.com/notices/detail/601138/AN202601041814691798.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-12-30,董事会决议公告,工业富联:富士康工业互联网股份有限公司第三届董事会第三十次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202512291810629305.html,,eastmoney_notice
SSE:601138,工业富联,2025-12-30,关联交易,工业富联:富士康工业互联网股份有限公司关于增加2025年度日常关联交易额度的公告,https://data.eastmoney.com/notices/detail/601138/AN202512291810629253.html,,eastmoney_notice
SSE:601138,工业富联,2025-12-09,股权激励进展公告,工业富联:富士康工业互联网股份有限公司关于2019年股票期权与限制性股票激励计划限制行权期间的提示性公告,https://data.eastmoney.com/notices/detail/601138/AN202512081796322547.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-12-02,回购进展情况,工业富联:富士康工业互联网股份有限公司关于股份回购进展公告,https://data.eastmoney.com/notices/detail/601138/AN202512011791860568.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-11-27,回购方案修订,工业富联:富士康工业互联网股份有限公司关于调整回购股份价格上限的公告,https://data.eastmoney.com/notices/detail/601138/AN202511261788776555.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-11-27,董事会决议公告,工业富联:富士康工业互联网股份有限公司第三届董事会第二十九次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202511261788776554.html,,eastmoney_notice
SSE:601138,工业富联,2025-11-25,法律意见书,工业富联:北京市金杜律师事务所关于富士康工业互联网股份有限公司2025年第二次临时股东大会之法律意见书,https://data.eastmoney.com/notices/detail/601138/AN202511241787537906.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-11-25,分配方案决议公告,工业富联:富士康工业互联网股份有限公司2025年第二次临时股东大会决议公告,https://data.eastmoney.com/notices/detail/601138/AN202511241787537905.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-11-25,澄清公告,工业富联:富士康工业互联网股份有限公司澄清公告,https://data.eastmoney.com/notices/detail/601138/AN202511241787537904.html,,eastmoney_notice
SSE:601138,工业富联,2025-11-14,调研活动,工业富联:富士康工业互联网股份有限公司投资者关系活动记录表20251113,https://data.eastmoney.com/notices/detail/601138/AN202511141781202859.html,investor_relations,eastmoney_notice
SSE:601138,工业富联,2025-11-07,股东大会资料,工业富联:富士康工业互联网股份有限公司2025年第二次临时股东大会会议资料,https://data.eastmoney.com/notices/detail/601138/AN202511061776269575.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-11-07,其他,工业富联:富士康工业互联网股份有限公司关于召开2025年第三季度业绩说明会的公告,https://data.eastmoney.com/notices/detail/601138/AN202511061776267349.html,investor_relations,eastmoney_notice
SSE:601138,工业富联,2025-11-05,回购进展情况,工业富联:富士康工业互联网股份有限公司关于股份回购进展公告,https://data.eastmoney.com/notices/detail/601138/AN202511041775000202.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-10-30,公司章程修订,工业富联:富士康工业互联网股份有限公司关于取消监事会暨修订公司章程及部分公司治理制度的公告,https://data.eastmoney.com/notices/detail/601138/AN202510291771306235.html,,eastmoney_notice
SSE:601138,工业富联,2025-10-30,议事规则/实施细则,工业富联:富士康工业互联网股份有限公司董事会薪酬与考核委员会议事规则,https://data.eastmoney.com/notices/detail/601138/AN202510291771306213.html,,eastmoney_notice
SSE:601138,工业富联,2025-10-30,议事规则/实施细则,工业富联:富士康工业互联网股份有限公司董事会审计委员会议事规则,https://data.eastmoney.com/notices/detail/601138/AN202510291771306215.html,,eastmoney_notice
SSE:601138,工业富联,2025-10-30,董事会决议公告,工业富联:富士康工业互联网股份有限公司第三届董事会第二十八次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202510291771306211.html,,eastmoney_notice
SSE:601138,工业富联,2025-10-30,议事规则/实施细则,工业富联:富士康工业互联网股份有限公司董事会议事规则,https://data.eastmoney.com/notices/detail/601138/AN202510291771306221.html,,eastmoney_notice
SSE:601138,工业富联,2025-10-30,管理办法/制度,工业富联:富士康工业互联网股份有限公司信息披露管理制度,https://data.eastmoney.com/notices/detail/601138/AN202510291771306222.html,,eastmoney_notice
SSE:601138,工业富联,2025-10-30,三季度报告全文,工业富联:富士康工业互联网股份有限公司2025年第三季度报告,https://data.eastmoney.com/notices/detail/601138/AN202510291771306226.html,earnings,eastmoney_notice
SSE:601138,工业富联,2025-10-30,管理办法/制度,工业富联:富士康工业互联网股份有限公司独立董事工作制度,https://data.eastmoney.com/notices/detail/601138/AN202510291771306227.html,,eastmoney_notice
SSE:601138,工业富联,2025-10-30,监事会决议公告,工业富联:富士康工业互联网股份有限公司第三届监事会第二十三次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202510291771306229.html,,eastmoney_notice
SSE:601138,工业富联,2025-10-30,议事规则/实施细则,工业富联:富士康工业互联网股份有限公司股东会议事规则,https://data.eastmoney.com/notices/detail/601138/AN202510291771306224.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-10-30,议事规则/实施细则,工业富联:富士康工业互联网股份有限公司董事会提名委员会议事规则,https://data.eastmoney.com/notices/detail/601138/AN202510291771306219.html,,eastmoney_notice
SSE:601138,工业富联,2025-10-30,召开股东大会通知,工业富联:富士康工业互联网股份有限公司关于召开2025年第二次临时股东大会的通知,https://data.eastmoney.com/notices/detail/601138/AN202510291771306217.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-10-30,议事规则/实施细则,工业富联:富士康工业互联网股份有限公司董事会战略与可持续发展委员会议事规则,https://data.eastmoney.com/notices/detail/601138/AN202510291771306225.html,,eastmoney_notice
SSE:601138,工业富联,2025-10-30,管理办法/制度,工业富联:富士康工业互联网股份有限公司信息披露暂缓与豁免业务管理制度,https://data.eastmoney.com/notices/detail/601138/AN202510291771306228.html,,eastmoney_notice
SSE:601138,工业富联,2025-10-30,公司章程,工业富联:富士康工业互联网股份有限公司章程,https://data.eastmoney.com/notices/detail/601138/AN202510291771306216.html,,eastmoney_notice
SSE:601138,工业富联,2025-10-21,监事会决议公告,工业富联:富士康工业互联网股份有限公司第三届监事会第二十二次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202510201765723674.html,,eastmoney_notice
SSE:601138,工业富联,2025-10-21,专项说明/独立意见,工业富联:富士康工业互联网股份有限公司监事会关于利润分配的核查意见,https://data.eastmoney.com/notices/detail/601138/AN202510201765723675.html,earnings,eastmoney_notice
SSE:601138,工业富联,2025-10-21,分配预案,工业富联:富士康工业互联网股份有限公司第三届董事会第二十七次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202510201765723673.html,,eastmoney_notice
SSE:601138,工业富联,2025-10-21,分配预案,工业富联:富士康工业互联网股份有限公司关于公司2025年半年度利润分配方案的公告,https://data.eastmoney.com/notices/detail/601138/AN202510201765723676.html,earnings,eastmoney_notice
SSE:601138,工业富联,2025-10-11,股本变动,工业富联:富士康工业互联网股份有限公司关于2019年股票期权与限制性股票激励计划2025年第三季度自主行权结果暨股份变动的公告,https://data.eastmoney.com/notices/detail/601138/AN202510101759613668.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-10-10,回购进展情况,工业富联:富士康工业互联网股份有限公司关于股份回购进展公告,https://data.eastmoney.com/notices/detail/601138/AN202510091758922736.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-09-27,股权激励进展公告,工业富联:富士康工业互联网股份有限公司关于2019年股票期权与限制性股票激励计划限制行权期间的提示性公告,https://data.eastmoney.com/notices/detail/601138/AN202509261750993610.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-09-16,回购实施公告,工业富联:富士康工业互联网股份有限公司关于股权激励限制性股票回购注销实施的公告,https://data.eastmoney.com/notices/detail/601138/AN202509151744230949.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-09-16,法律意见书,工业富联:北京市金杜律师事务所关于富士康工业互联网股份有限公司2019年股票期权与限制性股票激励计划回购注销部分限制性股票相关事项的法律意见书,https://data.eastmoney.com/notices/detail/601138/AN202509151744230948.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-09-13,股票交易异常波动,工业富联:富士康工业互联网股份有限公司股票交易异常波动公告,https://data.eastmoney.com/notices/detail/601138/AN202509121742386431.html,,eastmoney_notice
SSE:601138,工业富联,2025-09-02,回购进展情况,工业富联:富士康工业互联网股份有限公司关于股份回购进展公告,https://data.eastmoney.com/notices/detail/601138/AN202509011737683501.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-08-18,调研活动,工业富联:富士康工业互联网股份有限公司投资者关系活动记录表20250815,https://data.eastmoney.com/notices/detail/601138/AN202508181729860120.html,investor_relations,eastmoney_notice
SSE:601138,工业富联,2025-08-15,高管人员任职变动,工业富联:富士康工业互联网股份有限公司第三届董事会第二十六次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202508141727384267.html,,eastmoney_notice
SSE:601138,工业富联,2025-08-11,半年度报告全文,工业富联:富士康工业互联网股份有限公司2025年半年度报告,https://data.eastmoney.com/notices/detail/601138/AN202508101724881640.html,earnings,eastmoney_notice
SSE:601138,工业富联,2025-08-11,募集资金使用情况报告,工业富联:富士康工业互联网股份有限公司2025年半年度募集资金存放与使用情况的专项报告,https://data.eastmoney.com/notices/detail/601138/AN202508101724881646.html,,eastmoney_notice
SSE:601138,工业富联,2025-08-11,其他,工业富联:富士康工业互联网股份有限公司关于召开2025年半年度业绩说明会的公告,https://data.eastmoney.com/notices/detail/601138/AN202508101724899561.html,investor_relations,eastmoney_notice
SSE:601138,工业富联,2025-08-11,监事会决议公告,工业富联:富士康工业互联网股份有限公司第三届监事会第二十一次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202508101724899568.html,,eastmoney_notice
SSE:601138,工业富联,2025-08-11,董事会决议公告,工业富联:富士康工业互联网股份有限公司第三届董事会第二十五次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202508101724881654.html,,eastmoney_notice
SSE:601138,工业富联,2025-08-11,半年度报告摘要,工业富联:富士康工业互联网股份有限公司2025年半年度报告摘要,https://data.eastmoney.com/notices/detail/601138/AN202508101724881652.html,earnings,eastmoney_notice
SSE:601138,工业富联,2025-08-05,签订协议,工业富联:富士康工业互联网股份有限公司关于签订募集资金专户存储三方监管协议的公告,https://data.eastmoney.com/notices/detail/601138/AN202508041721365700.html,risk,eastmoney_notice
SSE:601138,工业富联,2025-08-05,回购进展情况,工业富联:富士康工业互联网股份有限公司关于股份回购进展公告,https://data.eastmoney.com/notices/detail/601138/AN202508041721365702.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-08-01,股票交易异常波动,工业富联:富士康工业互联网股份有限公司股票交易异常波动公告,https://data.eastmoney.com/notices/detail/601138/AN202507311718993494.html,,eastmoney_notice
SSE:601138,工业富联,2025-07-29,其他,工业富联:富士康工业互联网股份有限公司2024年自然相关财务影响报告,https://data.eastmoney.com/notices/detail/601138/AN202507281717206586.html,,eastmoney_notice
SSE:601138,工业富联,2025-07-29,回购方案修订,工业富联:富士康工业互联网股份有限公司关于2024年年度权益分派实施后调整回购价格上限的公告,https://data.eastmoney.com/notices/detail/601138/AN202507281717206580.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-07-29,监事会决议公告,工业富联:富士康工业互联网股份有限公司第三届监事会第二十次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202507281717206582.html,,eastmoney_notice
SSE:601138,工业富联,2025-07-29,法律意见书,工业富联:北京市金杜律师事务所关于富士康工业互联网股份有限公司2019年股票期权与限制性股票激励计划调整股票期权行权价格的法律意见书,https://data.eastmoney.com/notices/detail/601138/AN202507281717206585.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-07-29,董事会决议公告,工业富联:富士康工业互联网股份有限公司第三届董事会第二十四次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202507281717206587.html,,eastmoney_notice
SSE:601138,工业富联,2025-07-29,股权激励行权价（数量）调整,工业富联:富士康工业互联网股份有限公司关于调整2019年股票期权与限制性股票激励计划股票期权行权价格的公告,https://data.eastmoney.com/notices/detail/601138/AN202507281717206584.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-07-29,保荐/核查意见,工业富联:富士康工业互联网股份有限公司监事会关于调整2019年股票期权与限制性股票激励计划股票期权行权价格的核查意见,https://data.eastmoney.com/notices/detail/601138/AN202507281717206581.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-07-29,管理办法/制度,工业富联:富士康工业互联网股份有限公司董事会多元化政策,https://data.eastmoney.com/notices/detail/601138/AN202507281717206583.html,,eastmoney_notice
SSE:601138,工业富联,2025-07-24,分配方案实施,工业富联:富士康工业互联网股份有限公司2024年年度权益分派实施公告,https://data.eastmoney.com/notices/detail/601138/AN202507231714281219.html,,eastmoney_notice
SSE:601138,工业富联,2025-07-24,保荐/核查意见,工业富联:中国国际金融股份有限公司关于富士康工业互联网股份有限公司2024年度差异化分红事项的核查意见,https://data.eastmoney.com/notices/detail/601138/AN202507231714281220.html,earnings,eastmoney_notice
SSE:601138,工业富联,2025-07-08,业绩预告,工业富联:富士康工业互联网股份有限公司2025年半年度业绩预告,https://data.eastmoney.com/notices/detail/601138/AN202507071704600000.html,earnings,eastmoney_notice
SSE:601138,工业富联,2025-07-03,股本变动,工业富联:富士康工业互联网股份有限公司关于2019年股票期权与限制性股票激励计划2025年第二季度自主行权结果暨股份变动的公告,https://data.eastmoney.com/notices/detail/601138/AN202507021701631173.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-07-03,回购进展情况,工业富联:富士康工业互联网股份有限公司关于股份回购进展公告,https://data.eastmoney.com/notices/detail/601138/AN202507021701631172.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-06-28,保荐/核查意见,工业富联:中国国际金融股份有限公司关于富士康工业互联网股份有限公司使用募集资金向募投项目实施主体增资实施募投项目的核查意见,https://data.eastmoney.com/notices/detail/601138/AN202506271698627053.html,capacity_project,eastmoney_notice
SSE:601138,工业富联,2025-06-28,股权激励进展公告,工业富联:富士康工业互联网股份有限公司关于2019年股票期权与限制性股票激励计划限制行权期间的提示性公告,https://data.eastmoney.com/notices/detail/601138/AN202506271698627048.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-06-28,董事会决议公告,工业富联:富士康工业互联网股份有限公司第三届董事会第二十三次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202506271698627049.html,,eastmoney_notice
SSE:601138,工业富联,2025-06-28,监事会决议公告,工业富联:富士康工业互联网股份有限公司第三届监事会第十九次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202506271698627047.html,,eastmoney_notice
SSE:601138,工业富联,2025-06-28,ESG公告,工业富联:富士康工业互联网股份有限公司2024年可持续发展报告,https://data.eastmoney.com/notices/detail/601138/AN202506271698627050.html,,eastmoney_notice
SSE:601138,工业富联,2025-06-28,增资扩股,工业富联:富士康工业互联网股份有限公司关于使用募集资金向募投项目实施主体增资实施募投项目的公告,https://data.eastmoney.com/notices/detail/601138/AN202506271698627046.html,capacity_project,eastmoney_notice
SSE:601138,工业富联,2025-06-20,法律意见书,工业富联:富士康工业互联网股份有限公司2024年年度股东大会法律意见书,https://data.eastmoney.com/notices/detail/601138/AN202506191693875856.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-06-20,分配方案决议公告,工业富联:富士康工业互联网股份有限公司2024年年度股东大会决议公告,https://data.eastmoney.com/notices/detail/601138/AN202506191693875853.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-06-11,董事会决议公告,工业富联:富士康工业互联网股份有限公司第三届董事会第二十二次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202506101688249845.html,,eastmoney_notice
SSE:601138,工业富联,2025-06-11,监事会决议公告,工业富联:富士康工业互联网股份有限公司第三届监事会第十八次会议决议公告,https://data.eastmoney.com/notices/detail/601138/AN202506101688249844.html,,eastmoney_notice
SSE:601138,工业富联,2025-06-11,员工持股计划,工业富联:富士康工业互联网股份有限公司关于2022年员工持股计划第二个锁定期届满暨解锁条件成就的公告,https://data.eastmoney.com/notices/detail/601138/AN202506101688249843.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-06-11,股东大会资料,工业富联:富士康工业互联网股份有限公司2024年年度股东大会会议资料,https://data.eastmoney.com/notices/detail/601138/AN202506101688249784.html,institutional_capital,eastmoney_notice
SSE:601138,工业富联,2025-06-04,回购进展情况,工业富联:富士康工业互联网股份有限公司关于股份回购进展公告,https://data.eastmoney.com/notices/detail/601138/AN202506031684123078.html,institutional_capital,eastmoney_notice
SZSE:001389,广合科技,2026-05-29,其他,广合科技:关于中证中小投资者服务中心有限责任公司公开征集表决权的公告,https://data.eastmoney.com/notices/detail/001389/AN202605281822946161.html,,eastmoney_notice
SZSE:001389,广合科技,2026-05-28,高管人员任职变动,广合科技:第二届董事会第二十五次会议决议公告,https://data.eastmoney.com/notices/detail/001389/AN202605271822913524.html,,eastmoney_notice
SZSE:001389,广合科技,2026-05-28,审计机构变更,广合科技:关于续聘2026年度会计师事务所的公告,https://data.eastmoney.com/notices/detail/001389/AN202605271822913529.html,,eastmoney_notice
SZSE:001389,广合科技,2026-05-28,保荐/核查意见,广合科技:国联民生证券承销保荐有限公司关于广州广合科技股份有限公司使用募集资金向全资子公司增资实施募投项目的核查意见,https://data.eastmoney.com/notices/detail/001389/AN202605271822913535.html,capacity_project,eastmoney_notice
